resourceKey,korean,english,scope,sourcePath,sourceLineOrSymbol,classification,status,placeholderSignature,pluralRequired,notes
,방향전환,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,580,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,코사크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,580,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,측면,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,580,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,사이드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,580,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,배드민턴,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,581,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,581,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,코트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,581,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,골반,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,582,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,힙,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,582,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,중둔,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,582,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,둔근,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,582,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,코어,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,583,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,몸통,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,583,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,요추,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,583,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,어깨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,584,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,견갑,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,584,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,회전근개,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,585,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,외회전,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,585,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,그립,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,586,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,전완,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,586,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,손목,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,586,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,발목,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,587,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,카프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,587,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,종아리,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,587,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,포고,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,587,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,어깨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,595,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,숄더,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,595,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,견갑,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,595,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레이즈,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,595,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,래터럴 레이즈,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,596,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,측면삼각,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,596,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,팔,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,597,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,이두,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,597,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,삼두,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,597,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,전완,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,597,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,컬,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,597,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,트라이셉스,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,600,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,삼두,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,600,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,가슴,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,601,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,대흉,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,601,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,체스트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,601,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,플라이,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,601,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,등,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,602,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,광배,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,602,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,로우,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,602,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풀다운,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,602,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,603,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스쿼트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,603,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,런지,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,603,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,대퇴,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,603,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,종아리,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,603,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,카프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,603,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,햄스트링,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,604,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,둔근,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,604,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,후면사슬,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,604,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,데드리프트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,610,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스쿼트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,610,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,바벨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,610,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,굿모닝,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,611,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,허리,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,611,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,척추,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,611,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,어깨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,614,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,숄더,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,614,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,오버헤드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,614,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,원레그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,615,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,싱글 레그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,615,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,한발,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,615,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,균형,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,615,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,래터럴 바운드 투 스틱,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,621,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,홉 투 스틱,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,622,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,6코너 풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,623,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,6코너 풋워크 최대반복 테스트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,624,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,배드민턴 경기 기록,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,625,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스플릿 스텝 리액션,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,626,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스쿼트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,634,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,데드리프트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,635,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,벤치,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,636,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,체스트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,636,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풀업,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,637,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,친업,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,637,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풀다운,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,637,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,로우,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,638,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,런지,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,639,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스플릿,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,639,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,640,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,콕줍기,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,640,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,유산소운동,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,641,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,642,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,[^a-z0-9가-힣]+,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,649,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,근력운동,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,665,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,기능성운동,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,665,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,유산소운동,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,665,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,665,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,[가-힣],,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,717,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,랜드마인 프레스,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,232,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,하프 닐링 프레스,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,233,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨 숄더프레스,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,234,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케틀벨 프레스,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,235,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케이블 찹,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,251,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,케이블 리프트,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,252,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,랜드마인 로테이션,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,253,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,덤벨 우드찹,,SlotCapabilityResolver,app/src/main/java/com/training/trackplanner/data/SlotCapabilityResolver.kt,254,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,실패한 운동일: $date,,StrengthPosteriorUpdateService,app/src/main/java/com/training/trackplanner/data/StrengthPosteriorUpdateService.kt,310,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,오류 유형: $failedEventCode,,StrengthPosteriorUpdateService,app/src/main/java/com/training/trackplanner/data/StrengthPosteriorUpdateService.kt,311,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,${},NO,Baseline Kotlin literal inventory
,해당 날짜의 posterior event 처리에 실패했지만 추가 메시지가 없습니다.,,StrengthPosteriorUpdateService,app/src/main/java/com/training/trackplanner/data/StrengthPosteriorUpdateService.kt,314,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,"
                    UPDATE `initial_user_profiles`
                    SET `sex` = CASE
                        WHEN lower(trim(`gender`)) IN ('male', 'm', '남', '남성') THEN 'MALE'
                        WHEN lower(trim(`gender`)) IN ('female', 'f', '여', '여성') THEN 'FEMALE'
                        ELSE 'UNSPECIFIED'
                    END,
                    `birthYear` = CASE
                        WHEN trim(`birthYearOrAgeRange`) GLOB '[12][0-9][0-9][0-9]'
                             AND CAST(trim(`birthYearOrAgeRange`) AS INTEGER) BETWEEN 1900 AND 2100
                        THEN CAST(trim(`birthYearOrAgeRange`) AS INTEGER)
                        ELSE NULL
                    END,
                    `trainingBreakCategory` = CASE
                        WHEN `breakWeeks` IS NULL OR `breakWeeks` <= 0 THEN 'NONE'
                        WHEN `breakWeeks` <= 1 THEN 'LESS_THAN_1_WEEK'
                        WHEN `breakWeeks` <= 2 THEN 'ONE_TO_TWO_WEEKS'
                        WHEN `breakWeeks` <= 4 THEN 'THREE_TO_FOUR_WEEKS'
                        WHEN `breakWeeks` <= 8 THEN 'FIVE_TO_EIGHT_WEEKS'
                        ELSE 'MORE_THAN_EIGHT_WEEKS'
                    END,
                    `trainingBreakReason` = CASE
                        WHEN `breakDueToPain` = 1 THEN 'PAIN_OR_INJURY'
                        ELSE 'NONE'
                    END,
                    `usualSleepHours` = `typicalSleepHours`,
                    `currentCondition` = `currentMood`
                    ",,TrainingDatabase,app/src/main/java/com/training/trackplanner/data/TrainingDatabase.kt,223,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,진단 보고서 파일을 열 수 없습니다.,,TrainingRepository,app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt,449,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,근력운동,,TrainingRepository,app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt,825,DEVELOPER_DIAGNOSTIC,DEVELOPER_DIAGNOSTIC,,NO,Baseline Kotlin literal inventory
,남,,TrainingRepository,app/src/main/java/com/training/trackplanner/data/TrainingRepository.kt,1014,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
