displayField,canonicalCode,koreanLabel,koreanShortLabel,koreanFormalLabel,koreanDescription,koreanSearchAliases,englishLabel,englishSearchAliases,allowedLatinTokens,displayScope,reviewStatus
SECONDARY_STRESS,GLUTE_LOAD,둔근 부하,둔근 부하,,둔근 부하 항목을 나타내는 앱 표시 용어입니다.,,Glute load,GLUTE LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,GLUTE_LOCAL_LOAD,둔근 국소 부하,둔근 국소 부하,,둔근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Glute local load,GLUTE LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,GLUTE_MED_LOCAL_LOAD,둔근 메디신 국소 부하,둔근 메디신 국소 부하,,둔근 메디신 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Glute med local load,GLUTE MED LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,GRIP_FOREARM,그립 전완,그립 전완,,그립 전완 항목을 나타내는 앱 표시 용어입니다.,,Grip forearm,GRIP FOREARM,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,GRIP_FOREARM_LOAD,그립 전완 부하,그립 전완 부하,,그립 전완 부하 항목을 나타내는 앱 표시 용어입니다.,,Grip forearm load,GRIP FOREARM LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,GRIP_LOAD,그립 부하,그립 부하,,그립 부하 항목을 나타내는 앱 표시 용어입니다.,,Grip load,GRIP LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HAMSTRING_LOAD,햄스트링 부하,햄스트링 부하,,햄스트링 부하 항목을 나타내는 앱 표시 용어입니다.,,Hamstring load,HAMSTRING LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HAMSTRING_LOCAL_LOAD,햄스트링 국소 부하,햄스트링 국소 부하,,햄스트링 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Hamstring local load,HAMSTRING LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HEAVY_LOAD,고중량 부하,고중량 부하,,고중량 부하 항목을 나타내는 앱 표시 용어입니다.,,Heavy load,HEAVY LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HIP_ABDUCTION_LOAD,고관절 외전 부하,고관절 외전 부하,,고관절 외전 부하 항목을 나타내는 앱 표시 용어입니다.,,Hip abduction load,HIP ABDUCTION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HIP_ADDUCTOR_LOCAL_LOAD,고관절 내전근 국소 부하,고관절 내전근 국소 부하,,고관절 내전근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Hip adductor local load,HIP ADDUCTOR LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HIP_CONTROL_LOAD,고관절 제어 부하,고관절 제어 부하,,고관절 제어 부하 항목을 나타내는 앱 표시 용어입니다.,,Hip control load,HIP CONTROL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HIP_EXTENSION_LOAD,고관절 신전 부하,고관절 신전 부하,,고관절 신전 부하 항목을 나타내는 앱 표시 용어입니다.,,Hip extension load,HIP EXTENSION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HIP_FLEXION_LOAD,고관절 굴곡 부하,고관절 굴곡 부하,,고관절 굴곡 부하 항목을 나타내는 앱 표시 용어입니다.,,Hip flexion load,HIP FLEXION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,HIP_STABILITY_LOAD,고관절 안정성 부하,고관절 안정성 부하,,고관절 안정성 부하 항목을 나타내는 앱 표시 용어입니다.,,Hip stability load,HIP STABILITY LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,JUMP_LANDING_LOAD,점프 착지 부하,점프 착지 부하,,점프 착지 부하 항목을 나타내는 앱 표시 용어입니다.,,Jump landing load,JUMP LANDING LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,KNEE_CONTROL_LOAD,무릎 제어 부하,무릎 제어 부하,,무릎 제어 부하 항목을 나타내는 앱 표시 용어입니다.,,Knee control load,KNEE CONTROL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,KNEE_EXTENSION_LOAD,무릎 신전 부하,무릎 신전 부하,,무릎 신전 부하 항목을 나타내는 앱 표시 용어입니다.,,Knee extension load,KNEE EXTENSION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,KNEE_FLEXION_LOAD,무릎 굴곡 부하,무릎 굴곡 부하,,무릎 굴곡 부하 항목을 나타내는 앱 표시 용어입니다.,,Knee flexion load,KNEE FLEXION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LANDING_LOAD,착지 부하,착지 부하,,착지 부하 항목을 나타내는 앱 표시 용어입니다.,,Landing load,LANDING LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LATERAL_DELTOID_LOCAL_LOAD,측면 삼각근 국소 부하,측면 삼각근 국소 부하,,측면 삼각근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Lateral deltoid local load,LATERAL DELTOID LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LATERAL_MOVEMENT_LOAD,측면 동작 부하,측면 동작 부하,,측면 동작 부하 항목을 나타내는 앱 표시 용어입니다.,,Lateral movement load,LATERAL MOVEMENT LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LAT_LOAD,광배근 부하,광배근 부하,,광배근 부하 항목을 나타내는 앱 표시 용어입니다.,,Lat load,LAT LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LAT_LOCAL_LOAD,광배근 국소 부하,광배근 국소 부하,,광배근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Lat local load,LAT LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LOCAL_MUSCLE,국소 근육,국소 근육,,국소 근육 항목을 나타내는 앱 표시 용어입니다.,,Local muscle,LOCAL MUSCLE,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,LOCAL_STABILIZER_LOAD,국소 안정근 부하,국소 안정근 부하,,국소 안정근 부하 항목을 나타내는 앱 표시 용어입니다.,,Local stabilizer load,LOCAL STABILIZER LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LOWER_BODY_POWER_LOAD,하체 신체 파워 부하,하체 신체 파워 부하,,하체 신체 파워 부하 항목을 나타내는 앱 표시 용어입니다.,,Lower body power load,LOWER BODY POWER LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LOW_FATIGUE_REHAB,낮은 피로도 재활,낮은 피로도 재활,,낮은 피로도 재활 항목을 나타내는 앱 표시 용어입니다.,,Low fatigue rehab,LOW FATIGUE REHAB,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,LOW_LOAD_CONTROL,낮은 부하 제어,낮은 부하 제어,,낮은 부하 제어 항목을 나타내는 앱 표시 용어입니다.,,Low load control,LOW LOAD CONTROL,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,LUNGE_REACH_LOAD,런지 리치 부하,런지 리치 부하,,런지 리치 부하 항목을 나타내는 앱 표시 용어입니다.,,Lunge reach load,LUNGE REACH LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,MACHINE_GUIDED_LOAD,머신 유도 부하,머신 유도 부하,,머신 유도 부하 항목을 나타내는 앱 표시 용어입니다.,,Machine guided load,MACHINE GUIDED LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,MOBILITY_CONTROL_LOAD,가동성 제어 부하,가동성 제어 부하,,가동성 제어 부하 항목을 나타내는 앱 표시 용어입니다.,,Mobility control load,MOBILITY CONTROL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,NEURAL_HEAVY,신경계 고중량,신경계 고중량,,신경계 고중량 항목을 나타내는 앱 표시 용어입니다.,,Neural heavy,NEURAL HEAVY,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,NEURAL_LOAD,신경계 부하,신경계 부하,,신경계 부하 항목을 나타내는 앱 표시 용어입니다.,,Neural load,NEURAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,NEURAL_SPEED,신경계 속도,신경계 속도,,신경계 속도 항목을 나타내는 앱 표시 용어입니다.,,Neural speed,NEURAL SPEED,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,NEURAL_SPEED_LOAD,신경계 속도 부하,신경계 속도 부하,,신경계 속도 부하 항목을 나타내는 앱 표시 용어입니다.,,Neural speed load,NEURAL SPEED LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,OVERHEAD_RACKET_LOAD,머리 위 라켓 부하,머리 위 라켓 부하,,머리 위 라켓 부하 항목을 나타내는 앱 표시 용어입니다.,,Overhead racket load,OVERHEAD RACKET LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,OVERHEAD_REPETITION,머리 위 반복,머리 위 반복,,머리 위 반복 항목을 나타내는 앱 표시 용어입니다.,,Overhead repetition,OVERHEAD REPETITION,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,OVERHEAD_REPETITION_LOAD,머리 위 반복 부하,머리 위 반복 부하,,머리 위 반복 부하 항목을 나타내는 앱 표시 용어입니다.,,Overhead repetition load,OVERHEAD REPETITION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,PECTORAL_LOAD,대흉근 부하,대흉근 부하,,대흉근 부하 항목을 나타내는 앱 표시 용어입니다.,,Pectoral load,PECTORAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,PECTORAL_LOCAL_LOAD,대흉근 국소 부하,대흉근 국소 부하,,대흉근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Pectoral local load,PECTORAL LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,POSTERIOR_DELTOID_LOCAL_LOAD,후면 삼각근 국소 부하,후면 삼각근 국소 부하,,후면 삼각근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Posterior deltoid local load,POSTERIOR DELTOID LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,QUADRICEPS_ISOMETRIC_LOAD,대퇴사두근 등척성 부하,대퇴사두근 등척성 부하,,대퇴사두근 등척성 부하 항목을 나타내는 앱 표시 용어입니다.,,Quadriceps isometric load,QUADRICEPS ISOMETRIC LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,QUADRICEPS_LOAD,대퇴사두근 부하,대퇴사두근 부하,,대퇴사두근 부하 항목을 나타내는 앱 표시 용어입니다.,,Quadriceps load,QUADRICEPS LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,QUADRICEPS_LOCAL_LOAD,대퇴사두근 국소 부하,대퇴사두근 국소 부하,,대퇴사두근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Quadriceps local load,QUADRICEPS LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,QUAD_LOAD,대퇴사두근 부하,대퇴사두근 부하,,대퇴사두근 부하 항목을 나타내는 앱 표시 용어입니다.,,Quad load,QUAD LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,RACKET_SKILL_LOAD,라켓 기술 부하,라켓 기술 부하,,라켓 기술 부하 항목을 나타내는 앱 표시 용어입니다.,,Racket skill load,RACKET SKILL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,REACTIVE_MOVEMENT_LOAD,반응성 동작 부하,반응성 동작 부하,,반응성 동작 부하 항목을 나타내는 앱 표시 용어입니다.,,Reactive movement load,REACTIVE MOVEMENT LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,REACTIVE_SSC_LOAD,반응성 SSC 부하,반응성 SSC 부하,,반응성 SSC 부하 항목을 나타내는 앱 표시 용어입니다.,,Reactive SSC load,REACTIVE SSC LOAD,SSC,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,REAR_DELTOID_LOAD,후면 삼각근 부하,후면 삼각근 부하,,후면 삼각근 부하 항목을 나타내는 앱 표시 용어입니다.,,Rear deltoid load,REAR DELTOID LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,REPEATED_PATTERN_LOAD,반복 패턴 부하,반복 패턴 부하,,반복 패턴 부하 항목을 나타내는 앱 표시 용어입니다.,,Repeated pattern load,REPEATED PATTERN LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,REPEATED_SPRINT_LOAD,반복 스프린트 부하,반복 스프린트 부하,,반복 스프린트 부하 항목을 나타내는 앱 표시 용어입니다.,,Repeated sprint load,REPEATED SPRINT LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,ROTATION_POWER,회전 파워,회전 파워,,회전 파워 항목을 나타내는 앱 표시 용어입니다.,,Rotation power,ROTATION POWER,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,ROTATION_POWER_LOAD,회전 파워 부하,회전 파워 부하,,회전 파워 부하 항목을 나타내는 앱 표시 용어입니다.,,Rotation power load,ROTATION POWER LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,RUNNING_MECHANICS_LOAD,달리기 역학 부하,달리기 역학 부하,,달리기 역학 부하 항목을 나타내는 앱 표시 용어입니다.,,Running mechanics load,RUNNING MECHANICS LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SCAPULAR_CONTROL_LOAD,견갑 제어 부하,견갑 제어 부하,,견갑 제어 부하 항목을 나타내는 앱 표시 용어입니다.,,Scapular control load,SCAPULAR CONTROL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SCAPULAR_RETRACTION_LOAD,견갑 후인 부하,견갑 후인 부하,,견갑 후인 부하 항목을 나타내는 앱 표시 용어입니다.,,Scapular retraction load,SCAPULAR RETRACTION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SCAPULAR_STABILITY_LOAD,견갑 안정성 부하,견갑 안정성 부하,,견갑 안정성 부하 항목을 나타내는 앱 표시 용어입니다.,,Scapular stability load,SCAPULAR STABILITY LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SHOULDER_CONTROL_LOAD,어깨 제어 부하,어깨 제어 부하,,어깨 제어 부하 항목을 나타내는 앱 표시 용어입니다.,,Shoulder control load,SHOULDER CONTROL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SHOULDER_EXTENSION_LOAD,어깨 신전 부하,어깨 신전 부하,,어깨 신전 부하 항목을 나타내는 앱 표시 용어입니다.,,Shoulder extension load,SHOULDER EXTENSION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SHOULDER_ROTATION_LOAD,어깨 회전 부하,어깨 회전 부하,,어깨 회전 부하 항목을 나타내는 앱 표시 용어입니다.,,Shoulder rotation load,SHOULDER ROTATION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SHOULDER_STABILITY_LOAD,어깨 안정성 부하,어깨 안정성 부하,,어깨 안정성 부하 항목을 나타내는 앱 표시 용어입니다.,,Shoulder stability load,SHOULDER STABILITY LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SINGLE_LEG_STABILITY_LOAD,한쪽 다리 안정성 부하,한쪽 다리 안정성 부하,,한쪽 다리 안정성 부하 항목을 나타내는 앱 표시 용어입니다.,,Single leg stability load,SINGLE LEG STABILITY LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,STABILITY_COORDINATION_LOAD,안정성 협응 부하,안정성 협응 부하,,안정성 협응 부하 항목을 나타내는 앱 표시 용어입니다.,,Stability coordination load,STABILITY COORDINATION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,STRAIGHT_ARM_SHOULDER_EXTENSION_LOAD,스트레이트 팔 어깨 신전 부하,스트레이트 팔 어깨 신전 부하,,스트레이트 팔 어깨 신전 부하 항목을 나타내는 앱 표시 용어입니다.,,Straight arm shoulder extension load,STRAIGHT ARM SHOULDER EXTENSION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,SYSTEMIC,전신,전신,,전신 항목을 나타내는 앱 표시 용어입니다.,,Systemic,SYSTEMIC,,SEARCH_ONLY,APPROVED_RESEARCHED
SECONDARY_STRESS,SYSTEMIC_CONDITIONING_LOAD,전신 컨디셔닝 부하,전신 컨디셔닝 부하,,전신 컨디셔닝 부하 항목을 나타내는 앱 표시 용어입니다.,,Systemic conditioning load,SYSTEMIC CONDITIONING LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,TOTAL_BODY_COORDINATION_LOAD,전신 신체 협응 부하,전신 신체 협응 부하,,전신 신체 협응 부하 항목을 나타내는 앱 표시 용어입니다.,,Total body coordination load,TOTAL BODY COORDINATION LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,TRICEPS_LOAD,삼두근 부하,삼두근 부하,,삼두근 부하 항목을 나타내는 앱 표시 용어입니다.,,Triceps load,TRICEPS LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,TRICEPS_LOCAL_LOAD,삼두근 국소 부하,삼두근 국소 부하,,삼두근 국소 부하 항목을 나타내는 앱 표시 용어입니다.,,Triceps local load,TRICEPS LOCAL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,UNILATERAL_CONTROL_LOAD,편측 제어 부하,편측 제어 부하,,편측 제어 부하 항목을 나타내는 앱 표시 용어입니다.,,Unilateral control load,UNILATERAL CONTROL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,UPPER_BACK_LOAD,상체 등 부하,상체 등 부하,,상체 등 부하 항목을 나타내는 앱 표시 용어입니다.,,Upper back load,UPPER BACK LOAD,,PRODUCTION,APPROVED_RESEARCHED
SECONDARY_STRESS,WRIST_CONTROL_LOAD,손목 제어 부하,손목 제어 부하,,손목 제어 부하 항목을 나타내는 앱 표시 용어입니다.,,Wrist control load,WRIST CONTROL LOAD,,PRODUCTION,APPROVED_RESEARCHED
SOURCE_CONFIDENCE,ANATOMY_SUPPORTED,해부학적 근거 지원,해부학적 근거 지원,,해부학적 근거 지원 항목을 나타내는 앱 표시 용어입니다.,,Anatomy supported,ANATOMY SUPPORTED,,PRODUCTION,APPROVED_RESEARCHED
SOURCE_CONFIDENCE,HEURISTIC_ACCEPTED,휴리스틱 검토 완료,휴리스틱 검토 완료,,휴리스틱 검토 완료 항목을 나타내는 앱 표시 용어입니다.,,Heuristic accepted,HEURISTIC ACCEPTED,,PRODUCTION,APPROVED_RESEARCHED
SOURCE_CONFIDENCE,SOURCE_WEAK_BUT_ACCEPTABLE,근거가 제한적이나 사용 가능,근거가 제한적이나 사용 가능,,근거가 제한적이나 사용 가능 항목을 나타내는 앱 표시 용어입니다.,,Source weak but acceptable,SOURCE WEAK BUT ACCEPTABLE,,PRODUCTION,APPROVED_RESEARCHED
SOURCE_CONFIDENCE,VERIFIED_EXACT,운동 단위 확인,운동 단위 확인,,운동 단위 확인 항목을 나타내는 앱 표시 용어입니다.,,Verified exact,VERIFIED EXACT,,PRODUCTION,APPROVED_RESEARCHED
SOURCE_CONFIDENCE,VERIFIED_FAMILY,운동 계열 확인,운동 계열 확인,,운동 계열 확인 항목을 나타내는 앱 표시 용어입니다.,,Verified family,VERIFIED FAMILY,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_DIRECT_TRANSFER,배드민턴 직접 전이,배드민턴 직접 전이,,배드민턴 직접 전이 항목을 나타내는 앱 표시 용어입니다.,,Badminton direct transfer,BADMINTON DIRECT TRANSFER,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_FOOTWORK,배드민턴 풋워크,배드민턴 풋워크,,배드민턴 풋워크 항목을 나타내는 앱 표시 용어입니다.,,Badminton footwork,BADMINTON FOOTWORK,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_LESSON,배드민턴 레슨,배드민턴 레슨,,배드민턴 레슨 항목을 나타내는 앱 표시 용어입니다.,,Badminton lesson,BADMINTON LESSON,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_LUNGE_REACH,배드민턴 런지 리치,배드민턴 런지 리치,,배드민턴 런지 리치 항목을 나타내는 앱 표시 용어입니다.,,Badminton lunge reach,BADMINTON LUNGE REACH,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_MATCH,배드민턴 경기,배드민턴 경기,,배드민턴 경기 항목을 나타내는 앱 표시 용어입니다.,,Badminton match,BADMINTON MATCH,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_MULTI_SHUTTLE,배드민턴 다방향 셔틀,배드민턴 다방향 셔틀,,배드민턴 다방향 셔틀 항목을 나타내는 앱 표시 용어입니다.,,Badminton multi shuttle,BADMINTON MULTI SHUTTLE,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_OVERHEAD_TEST,배드민턴 머리 위 테스트,배드민턴 머리 위 테스트,,배드민턴 머리 위 테스트 항목을 나타내는 앱 표시 용어입니다.,,Badminton overhead test,BADMINTON OVERHEAD TEST,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,BADMINTON_RALLY,배드민턴 랠리,배드민턴 랠리,,배드민턴 랠리 항목을 나타내는 앱 표시 용어입니다.,,Badminton rally,BADMINTON RALLY,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,GENERAL_CONDITIONING,일반 컨디셔닝,일반 컨디셔닝,,일반 컨디셔닝 항목을 나타내는 앱 표시 용어입니다.,,General conditioning,GENERAL CONDITIONING,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,GENERAL_COURT_SPORT,일반 코트 스포츠,일반 코트 스포츠,,일반 코트 스포츠 항목을 나타내는 앱 표시 용어입니다.,,General court sport,GENERAL COURT SPORT,,PRODUCTION,APPROVED_RESEARCHED
SPORT_CONTEXT,NONE,없음,없음,,없음 항목을 나타내는 앱 표시 용어입니다.,,None,NONE,,SEARCH_ONLY,APPROVED_RESEARCHED
SPORT_CONTEXT,OTHER_SPORT_SESSION,기타 스포츠 세션,기타 스포츠 세션,,기타 스포츠 세션 항목을 나타내는 앱 표시 용어입니다.,,Other sport session,OTHER SPORT SESSION,,PRODUCTION,APPROVED_RESEARCHED
STABILITY_DEMAND,HIGH,높은,높은,,높은 항목을 나타내는 앱 표시 용어입니다.,,High,HIGH,,PRODUCTION,APPROVED_RESEARCHED
STABILITY_DEMAND,LOW,낮은,낮은,,낮은 항목을 나타내는 앱 표시 용어입니다.,,Low,LOW,,PRODUCTION,APPROVED_RESEARCHED
STABILITY_DEMAND,MODERATE,보통,보통,,보통 항목을 나타내는 앱 표시 용어입니다.,,Moderate,MODERATE,,PRODUCTION,APPROVED_RESEARCHED
