"exerciseName","stableKey","field","sourceColumn","oldValue","newValue","decisionCategory","reason"
"프리처 컬","ex_e994008a","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"플랫 덤벨 플라이","ex_91b749b3","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"할로우 바디 홀드","ex_2a826c82","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"해머 컬","ex_2892da5a","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"핸드스탠드 푸시업","ex_fa2e73b3","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"행잉 레그 레이즈","ex_b3f447be","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE","ACCESSORY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"힙 어덕션","ex_eaea872c","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME | FATIGUE | BADMINTON_SUPPORTIVE","HYPERTROPHY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"힙 어브덕션","ex_728da646","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME | FATIGUE | BADMINTON_SUPPORTIVE","HYPERTROPHY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"30초 반복 스매시 테스트","ex_91d8430b","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|TEST_ONLY","FATIGUE|BADMINTON_TRANSFER|TEST_METRIC","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"6코너 풋워크 최대반복 테스트","ex_c7977dfd","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_TRANSFER|TEST_METRIC","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"A스킵","ex_a12de111","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"B스킵","ex_a12de4d2","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"데드버그","ex_d5bdffe1","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"드롭 점프","ex_d6726746","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"라인 홉","ex_a3ddd8ac","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"래터럴 바운드","ex_34e7d21","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"래터럴 스텝다운","ex_69a56484","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","STRENGTH_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"린단 참고 트랙 스프린트","ex_4773b6ea","analysisEligibility","analysisEligibility","REVIEW","FATIGUE|SESSION_LOAD|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"메디신볼 슬램","ex_26ac0c19","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"미니밴드 사이드워크","ex_16b298db","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME | FATIGUE | BADMINTON_SUPPORTIVE","HYPERTROPHY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"바이퍼 트위스트(아래로)","ex_8354acd","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"박스 스텝업","ex_6232f4bc","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","STRENGTH_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"박스 점프","ex_d9e141e4","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"발목/고관절 가동성","ex_149730de","analysisEligibility","analysisEligibility","RECOVERY_CONTEXT/MOBILITY","RECOVERY_CONTEXT|MOBILITY","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"버피","ex_3f184ef9","analysisEligibility","analysisEligibility","REVIEW","FATIGUE|SESSION_LOAD|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"불가리안 스플릿 스쿼트","ex_e2efd0fe","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"사이드 스텝 후 정지","ex_9b132c23","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"사이드 플랭크","ex_f6d43398","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"셔틀런","ex_a4040be3","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스캡 푸시업","ex_c4535de3","analysisEligibility","analysisEligibility","RECOVERY_ONLY/BALANCE","RECOVERY_ONLY|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스킵 바운드","ex_c4ea0a2a","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스트라이드","ex_c5c2fdef","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스트레칭","ex_dd16e07a","analysisEligibility","analysisEligibility","RECOVERY_CONTEXT/MOBILITY","RECOVERY_CONTEXT|MOBILITY","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"싱글 레그 홉 앤 스틱","ex_314df428","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"앙클링","ex_a412dd45","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"애질리티 래더","ex_2055b629","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 하프 닐링 프레스","ex_8380d7fe","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"월 드라이브","ex_f332aeab","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"월 슬라이드","ex_f97a05ab","analysisEligibility","analysisEligibility","RECOVERY_ONLY/BALANCE","RECOVERY_ONLY|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"점프 런지","ex_df966b45","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"케틀벨 스윙","ex_7404067c","analysisEligibility","analysisEligibility","FATIGUE|BALANCE|BADMINTON_TRANSFER","FATIGUE|BALANCE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"코펜하겐 플랭크","ex_a8385c4a","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"콘 드릴","ex_a4350c0f","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"터키시 겟업","ex_91f6958d","analysisEligibility","analysisEligibility","FATIGUE | COORDINATION | SHOULDER_STABILITY | CORE_STABILITY","FATIGUE|COORDINATION|SHOULDER_STABILITY|CORE_STABILITY","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"파머스 캐리","ex_a1fc4533","analysisEligibility","analysisEligibility","FATIGUE/BADMINTON_SUPPORTIVE","FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"팔로프 프레스","ex_99728d25","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"포고 점프","ex_e465d1e9","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"플랭크","ex_a44ae2ca","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"하이니 스킵","ex_c821775c","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER|BALANCE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"하프 닐링 원암 프레스","ex_8e1b313e","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"하프 닐링 케틀벨 원암 프레스","ex_d79824d2","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"하프 닐링 케틀벨 프레스","ex_e0759156","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"하프 닐링 프레스","ex_66e8c8c2","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"농구","ex_1a4858d7","analysisEligibility","analysisEligibility","FATIGUE|TEST_ONLY","FATIGUE|SPORT_SESSION_LOAD","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"러닝 풋살","ex_aca9d312","analysisEligibility","analysisEligibility","FATIGUE|TEST_ONLY","FATIGUE|SPORT_SESSION_LOAD","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"배드민턴","ex_ae9ecdbc","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER_NOT_PROGRAM_SELECTABLE","FATIGUE|SPORT_SESSION_LOAD|BADMINTON_TRANSFER","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"배드민턴 레슨","ex_badminton_lesson","analysisEligibility","analysisEligibility","FATIGUE|BADMINTON_TRANSFER_NOT_PROGRAM_SELECTABLE","FATIGUE|SPORT_SESSION_LOAD|BADMINTON_TRANSFER","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"축구","ex_1a4bbdcf","analysisEligibility","analysisEligibility","FATIGUE|TEST_ONLY","FATIGUE|SPORT_SESSION_LOAD","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"테니스","ex_2f3b56d0","analysisEligibility","analysisEligibility","FATIGUE|TEST_ONLY","FATIGUE|SPORT_SESSION_LOAD","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"계단 오르기","ex_74c2d13b","analysisEligibility","analysisEligibility","FATIGUE/CONDITIONING","FATIGUE|CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"러닝","ex_681d9ed2","analysisEligibility","analysisEligibility","FATIGUE/CONDITIONING","FATIGUE|CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"로잉머신","ex_d7c90536","analysisEligibility","analysisEligibility","FATIGUE/CONDITIONING","FATIGUE|CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"수영","ex_681eed4a","analysisEligibility","analysisEligibility","FATIGUE/CONDITIONING","FATIGUE|CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"실내 자전거","ex_ab918e2b","analysisEligibility","analysisEligibility","FATIGUE/CONDITIONING","FATIGUE|CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"인터벌 러닝","ex_faae2044","analysisEligibility","analysisEligibility","FATIGUE/CONDITIONING","FATIGUE|CONDITIONING","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
