korean,english,provenance,sourcePath
"휴식 타이머 바 숨기기","Hide rest timer bar",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/RestTimerUi.kt
"Bayesian 시차 분석","Bayesian lag analysis",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"전체 기록에서 분석 가능한 주간 지표를 준비하고 있습니다.","Preparing eligible weekly metrics from the full record history.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"응답 변수 Y","Response variable Y",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"외생 통제 Z","Exogenous controls Z",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"가장 엄격한 승인 경로부터 시작하고, 필요하면 허용된 조정을 자동 적용합니다.","The analysis starts with the strictest approved path and automatically applies allowed adjustments when needed.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"Bayesian 분석하기","Run Bayesian analysis",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"전체 주간 기록으로 posterior를 표본추출합니다. 80% 구간이 넓으면 방향보다 불확실성을 우선해 해석하세요.","The posterior is sampled from the full weekly history. When the 80% interval is wide, prioritize uncertainty over direction.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"훈련 지표가 변한 뒤 회복과 수행 지표가 몇 주에 걸쳐 어떻게 달라졌는지 봅니다.","Shows how recovery and performance metrics changed over the weeks after a training metric changed.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"결과는 기록에 조건부인 posterior이며 인과관계를 확정하지 않습니다.","The result is a posterior conditional on the records and does not establish causality.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"전체 주간 기록으로 분석 가능 여부를 확인하는 중입니다.","Checking whether the full weekly history can be analyzed.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"Bayesian 분석을 실행하고 있습니다.","Running Bayesian analysis.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"Bayesian 분석 결과","Bayesian analysis result",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"충격 기준","Exposure reference",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"분석 상세","Analysis details",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"내보내기","Export",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"분석할 수 없음","Cannot analyze",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"선택 없음","None selected",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"선택한 지표의 완료된 주간 기록이 없습니다.","The selected metrics have no completed weekly records.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"선택한 지표의 주간 값 변화가 아직 없습니다.","The selected metrics do not have weekly value changes yet.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"전체 주간 기록 스냅샷을 준비하지 못했습니다.","The full weekly-record snapshot could not be prepared.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"승인된 분석 입력과 자동 조정 경로를 준비하는 중입니다.","Preparing the approved analysis input and automatic adjustment path.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"Bayesian chain을 안정화하는 중입니다.","Stabilizing the Bayesian chains.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"posterior를 표본추출하는 중입니다.","Sampling the posterior.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"수치 신뢰도를 확인하는 중입니다.","Checking numerical reliability.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"필요한 정밀도를 위해 표본추출을 연장하는 중입니다.","Extending sampling to reach the required precision.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"posterior 결과를 정리하는 중입니다.","Finalizing the posterior result.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"엄격 기준 충족","Strict criteria met",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"완화 기준 충족","Relaxed criteria met",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"제한적","Limited",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"기록 준비가 끝난 뒤 다시 시도해 주세요.","Try again after the records have finished preparing.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"지표를 줄이거나 기록이 있는 다른 지표를 선택해 주세요.","Select fewer metrics or choose other metrics with recorded values.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"선택한 충격 지표의 기록 또는 표현 정책을 확인해 주세요.","Check the records or representation policy for the selected exposure metric.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"응답 지표의 주간 변화가 더 쌓인 뒤 다시 확인해 주세요.","Check again after more weekly changes accumulate for the response metric.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"충격 지표의 주간 변화가 더 쌓인 뒤 다시 확인해 주세요.","Check again after more weekly changes accumulate for the exposure metric.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"통제 변수를 줄이거나 반응 확인 기간을 줄여 주세요.","Reduce the controls or shorten the response window.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"분석에 필요한 canonical metadata가 준비된 뒤 다시 시도해 주세요.","Try again after the canonical metadata required for analysis is available.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"필수 지표에 분석 가능한 변화가 있는지 확인해 주세요.","Check whether the required metrics have analyzable variation.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"필수 지표의 canonical source가 준비된 뒤 다시 시도해 주세요.","Try again after the canonical source for the required metrics is available.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"다른 지표 조합을 선택해 주세요.","Select a different metric combination.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"같은 조건으로 다시 시도하거나 더 많은 주간 기록이 쌓인 뒤 확인해 주세요.","Try again with the same settings or after more weekly records accumulate.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"지표 조합을 줄여 다시 시도해 주세요.","Try again with fewer metrics.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
"자세히에서 진단 코드를 확인한 뒤 다시 시도해 주세요.","Check the diagnostic code in Details, then try again.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/StrictBayesianLabUi.kt
회복/조직 신호가 제한 상태이므로 부하 증가를 금지하고 검토가 필요합니다.,Recovery or tissue signals are limited; do not increase load and review the plan.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/AthletePlanningStateBuilder.kt
회복/조직 신호가 주의 상태이므로 빈도와 세션 밀도를 보수적으로 유지합니다.,Recovery or tissue signals warrant caution; keep frequency and session density conservative.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/AthletePlanningStateBuilder.kt
회복 신호가 없어 부하 증가는 수행 확인 뒤에만 허용합니다.,No recovery signal is available; increase load only after confirmed performance.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/AthletePlanningStateBuilder.kt
프로덕션 회복 신호가 안정 범위입니다.,Production recovery signals are within a stable range.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/AthletePlanningStateBuilder.kt
조직 회복 상태가 높은 기여 운동의 증량을 제한합니다.,Tissue recovery status limits load increases for high-contribution exercises.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/PersonalizedDecisionComponents.kt
선택된 계획 기간이 모두 생성되지 않았습니다.,The selected planning horizon was not fully generated.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/PersonalizedProgramBuilder.kt
하루 운동 수가 안전한 편집 한도를 넘었습니다.,The daily exercise count exceeds the safe editing limit.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/PersonalizedProgramBuilder.kt
높은 코트 부하에 비해 하루 운동 수가 많습니다.,The daily exercise count is too high for the current court load.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/PersonalizedProgramBuilder.kt
익숙한 방식 우선,Prefer familiar methods,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/PersonalizedDecisionComponents.kt
반복 기록에서 신뢰할 수 있는 기존 구성이 확인됐습니다.,A reliable existing structure was identified in repeated records.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/data/personalized/PersonalizedDecisionComponents.kt
구성 유지,Preserve structure,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
핵심 유지·재배분,Preserve core and rebalance,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
부분 연속성,Partial continuity,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
강조점 전환,Rotate emphasis,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
용량 유지,Maintain dose,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
용량 소폭 감소,Reduce dose slightly,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
용량 중간 감소,Reduce dose moderately,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
기록 기반 계획 사전 확인,Record-based plan preflight,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanScreen.kt
이 답변으로 생성,Generate with these answers,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanScreen.kt
"기록 기반 생성은 기간·주당 일수를 AUTO로 정합니다. 위 값을 직접 바꾸면 그 값이 우선하며, 배드민턴:근력 비율은 기록 기반 생성에 사용하지 않습니다.","Record-based generation chooses the duration and weekly training days automatically. Explicitly changing either value overrides AUTO; the badminton-to-strength ratio is not used for record-based generation.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanScreen.kt
기록 기반 사전 분석 시간이 초과되었습니다.,Record-based preflight timed out.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/TrainingViewModel.kt
기록 기반 사전 분석에 실패했습니다.,Record-based preflight failed.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/TrainingViewModel.kt
확정된 입력으로 다음 블록을 구성하는 중입니다.,Building the next block from the confirmed inputs.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/TrainingViewModel.kt
높은 우선순위 보완 운동의 최소 배정을 위해 주간 용량을 제한적으로 확장했습니다.,Weekly capacity was expanded narrowly to provide the minimum allocation for a high-priority gap exercise.,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanGeneratedPreview.kt
위 기간·일수·비율은 빈 프로그램과 기존 자동 골자에 적용됩니다.,"The duration, weekly days, and ratio above apply to blank programs and the legacy automatic skeleton.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanScreen.kt
기록 기반 기간,Record-based duration,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanScreen.kt
기록 기반 주당 일수,Record-based weekly days,CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanScreen.kt
"기록 기반 생성은 AUTO 또는 위의 명시값을 사용합니다. 하루 운동시간은 공통 설정을 사용하고, 배드민턴:근력 비율은 기록 기반 생성에 사용하지 않습니다.","Record-based generation uses AUTO or the explicit values above. It shares the daily session-time setting and does not use the badminton-to-strength ratio.",CODEX_GENERATED_ENGLISH,app/src/main/java/com/training/trackplanner/PlanScreen.kt
