"stableKey","exerciseName","currentActivityKind","currentPlanningEligibility","movementFamily","movementSubtype","programSlot","redundancyGroup","progressMetricType","strengthProgressionGroup","analysisEligibility","primaryStressProfile","secondaryStressTags","tendonStressTags","ligamentJointStabilityStressTags","jointImpactStressTags","cognitiveStressTags","sportContextTags","recoveryDecayProfile","stressMagnitudeHint","badmintonTransferLevel","badmintonTransferType","badmintonSkillTargets","badmintonPhysicalQualities","transferConfidence","sourceConfidenceLevel","finalSourceStatus","neuromuscularStressLevel","systemicMuscularStressLevel","localMuscularStressLevel","jointTendonImpactStressLevel","movementFocusDemandLevel","recoveryDurationClass","appCueProfile"
"ex_df966b45","점프 런지","EXERCISE","PROGRAM_SELECTABLE","JUMP_LUNGE_PLYOMETRIC","JUMP_LUNGE","PLYOMETRIC_POWER","PLYOMETRIC_LUNGE_SSC","TIME_OR_REPS","NOT_APPLICABLE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","PLYOMETRIC_LANDING_STRESS","QUAD_LOAD|GLUTE_LOAD|LANDING_LOAD|DECELERATION_LOAD|SINGLE_LEG_STABILITY_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS","KNEE_VALGUS_CONTROL_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","HIGH_AMPLITUDE_JUMP_LANDING_STRESS","NONE","NONE","LONG","HIGH","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL|ACCELERATION|DECELERATION|REACTIVE_AGILITY","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_421ba24b","좌우 랜덤 콕줍기","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","LATERAL_RANDOM_SHUTTLE_PICKUP","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_TRANSFER|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","REACTION_LOAD|DECISION_MAKING_LOAD|VISUAL_TRACKING_LOAD","BADMINTON_LUNGE_REACH|BADMINTON_FOOTWORK|BADMINTON_DIRECT_TRANSFER","MEDIUM","MODERATE","DIRECT","FOOTWORK_DIRECT|LUNGE_REACH_DIRECT|REACTION_DECISION_DIRECT","SPLIT_STEP|FIRST_STEP|FRONT_COURT_LUNGE|LATERAL_LUNGE|DEFENSIVE_COVERAGE","REACTIVE_AGILITY|DECELERATION|SINGLE_LEG_STABILITY|HIP_CONTROL","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","RANDOM_BEEP_CUE"
"ex_7404067c","케틀벨 스윙","EXERCISE","PROGRAM_SELECTABLE","BALLISTIC_HINGE_POWER","KETTLEBELL_SWING","BALLISTIC_HINGE_POWER","BALLISTIC_HINGE_POWER","QUALITY_BASED","BALLISTIC_HINGE_POWER","FATIGUE|BALANCE|BADMINTON_SUPPORTIVE","BALLISTIC_POWER_STRESS","HAMSTRING_LOAD|GLUTE_LOAD|HIP_CONTROL_LOAD|CORE_BRACING_LOAD|NEURAL_LOAD","HAMSTRING_TENDON_STRESS","LUMBOPELVIC_CONTROL_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","NONE","NONE","NONE","LONG","HIGH","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|ACCELERATION|DECELERATION|REACTIVE_AGILITY","MEDIUM","HEURISTIC_ACCEPTED","SOURCE_ACCEPTED","HIGH","HIGH","MODERATE","HIGH","HIGH","LONG","NONE"
"ex_a611010d","코사크 스쿼트","EXERCISE","PROGRAM_SELECTABLE","SQUAT_VARIANTS","COSSACK_SQUAT","UNILATERAL_LOWER_ACCESSORY","FRONTAL_PLANE_SQUAT_ACCESSORY","VOLUME_LOAD","FRONTAL_PLANE_SQUAT_ACCESSORY","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_SUPPORTIVE","UNILATERAL_LOWER_STABILITY_STRESS","QUADRICEPS_LOAD|GLUTE_LOAD|HIP_STABILITY_LOAD","PATELLAR_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_a8385c4a","코펜하겐 플랭크","EXERCISE","PROGRAM_SELECTABLE","ANTI_ROTATION_ANTI_EXTENSION_CORE","COPENHAGEN_PLANK","CORE_STABILITY_ACCESSORY","CORE_BRACING_CONTROL","TIME_OR_REPS","CORE_BRACING_CONTROL","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","ISOMETRIC_CORE_BRACING_STRESS","CORE_BRACING_LOAD|ANTI_ROTATION_LOAD","NONE","LUMBOPELVIC_CONTROL_STRESS","NONE","NONE","NONE","SHORT","LOW","SUPPORTIVE","CORE_STABILITY_SUPPORTIVE","CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","LOW","LOW","MODERATE","MODERATE","MODERATE","SHORT","NONE"
"ex_a4350c0f","콘 드릴","EXERCISE","PROGRAM_SELECTABLE","FOOTWORK_SPLIT_STEP_REACTION_DRILL_VARIANTS","CONE_DRILL","BADMINTON_FOOTWORK","BADMINTON_COURT_FOOTWORK","TIME_OR_DISTANCE","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","COURT_SPORT_MOVEMENT_STRESS","DECELERATION_LOAD|ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","COURT_DECELERATION_IMPACT","MOTOR_LEARNING_LOAD","GENERAL_COURT_SPORT","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","REACTIVE_AGILITY|DECELERATION|ANKLE_STIFFNESS","LOW","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","NONE"
"ex_91f6958d","터키시 겟업","EXERCISE","PROGRAM_SELECTABLE","TURKISH_GETUP_TOTAL_BODY_STABILITY","TURKISH_GETUP","TOTAL_BODY_STABILITY_SKILL","TOTAL_BODY_STABILITY_SKILL","QUALITY_LOAD_REPS","TOTAL_BODY_STABILITY_SKILL","FATIGUE|COORDINATION|SHOULDER_STABILITY|CORE_STABILITY|BADMINTON_SUPPORTIVE","LOADED_CARRY_BRACING_STRESS","SHOULDER_STABILITY_LOAD|CORE_BRACING_LOAD|HIP_CONTROL_LOAD|TOTAL_BODY_COORDINATION_LOAD","ROTATOR_CUFF_TENDON_STRESS","SHOULDER_JOINT_STABILITY_STRESS|LUMBOPELVIC_CONTROL_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","NONE","SEQUENCE_CONTROL|POSITIONAL_AWARENESS","NONE","MEDIUM","MODERATE","SUPPORTIVE","CORE_STABILITY_SUPPORTIVE","CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","MEDIUM","HEURISTIC_ACCEPTED","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_a1fc4533","파머스 캐리","EXERCISE","PROGRAM_SELECTABLE","LOADED_CARRY_VARIANTS","FARMERS_CARRY","LOADED_CARRY_BRACING","CARRY_GRIP_CORE_BRACING","DISTANCE_OR_TIME_LOAD","CARRY_GRIP_CORE_BRACING","FATIGUE|BADMINTON_SUPPORTIVE","LOADED_CARRY_BRACING_STRESS","CORE_BRACING_LOAD|GRIP_FOREARM_LOAD|ANTI_ROTATION_LOAD","FOREARM_FLEXOR_TENDON_STRESS","LUMBOPELVIC_CONTROL_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","CORE_STABILITY_SUPPORTIVE","CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_99728d25","팔로프 프레스","EXERCISE","PROGRAM_SELECTABLE","ANTI_ROTATION_ANTI_EXTENSION_CORE_VARIANTS","PALLOF_PRESS","CORE_STABILITY","TRUNK_ANTI_MOVEMENT","QUALITY_BASED","TRUNK_ANTI_MOVEMENT","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","ISOMETRIC_CORE_BRACING_STRESS","CORE_BRACING_LOAD|ANTI_ROTATION_LOAD","NONE","LUMBOPELVIC_CONTROL_STRESS","NONE","NONE","NONE","SHORT","LOW","SUPPORTIVE","CORE_STABILITY_SUPPORTIVE","CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","LOW","LOW","MODERATE","MODERATE","MODERATE","SHORT","NONE"
"ex_e465d1e9","포고 점프","EXERCISE","PROGRAM_SELECTABLE","ANKLE_STIFFNESS_SSC_CONDITIONING","POGO_JUMP","ANKLE_SSC_CONDITIONING","ANKLE_STIFFNESS_SSC_CONDITIONING","TIME_OR_REPS","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","ANKLE_SSC_REACTIVE_STRESS","CALF_ANKLE_SSC_LOAD|REPEATED_PATTERN_LOAD|LANDING_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS","ANKLE_INVERSION_LIGAMENT_STRESS|ANKLE_EVERSION_CONTROL_STRESS","REPEATED_LOW_AMPLITUDE_IMPACT_STRESS","NONE","NONE","LONG","HIGH","SUPPORTIVE","ANKLE_CALF_SSC_SUPPORTIVE","SPLIT_STEP|FIRST_STEP|CHANGE_OF_DIRECTION","ANKLE_STIFFNESS|CALF_ELASTICITY|ACCELERATION","MEDIUM","HEURISTIC_ACCEPTED","SOURCE_ACCEPTED","HIGH","MODERATE","MODERATE","HIGH","HIGH","LONG","NONE"
"ex_a44ae2ca","플랭크","EXERCISE","PROGRAM_SELECTABLE","ANTI_ROTATION_ANTI_EXTENSION_CORE","FRONT_PLANK","CORE_STABILITY_ACCESSORY","CORE_BRACING_CONTROL","TIME_OR_REPS","CORE_BRACING_CONTROL","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","ISOMETRIC_CORE_BRACING_STRESS","CORE_BRACING_LOAD|ANTI_ROTATION_LOAD","NONE","LUMBOPELVIC_CONTROL_STRESS","NONE","NONE","NONE","SHORT","LOW","SUPPORTIVE","CORE_STABILITY_SUPPORTIVE","CHANGE_OF_DIRECTION|DEFENSIVE_COVERAGE","CORE_BRACING|HIP_CONTROL|SINGLE_LEG_STABILITY","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","LOW","LOW","MODERATE","MODERATE","MODERATE","SHORT","NONE"
"ex_d67e5761","피스톨 스쿼트","EXERCISE","PROGRAM_SELECTABLE","SQUAT_VARIANTS","PISTOL_SQUAT","UNILATERAL_LOWER_ACCESSORY","SINGLE_LEG_SQUAT_STABILITY","VOLUME_LOAD","SINGLE_LEG_SQUAT_STABILITY","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_SUPPORTIVE","UNILATERAL_LOWER_STABILITY_STRESS","QUADRICEPS_LOAD|GLUTE_LOAD|HIP_STABILITY_LOAD","PATELLAR_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE","FIRST_STEP|CHANGE_OF_DIRECTION","LOWER_BODY_FORCE|HIP_KNEE_EXTENSION_STRENGTH|SINGLE_LEG_STABILITY|HIP_CONTROL|FRONTAL_PLANE_CONTROL","MEDIUM","ANATOMY_SUPPORTED","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_c821775c","하이니 스킵","EXERCISE","PROGRAM_SELECTABLE","RUNNING_MECHANICS_SUPPORT","HIGH_KNEE_SKIP","RUNNING_MECHANICS_SUPPORT","RUNNING_MECHANICS_SUPPORT","QUALITY_BASED","NOT_APPLICABLE","FATIGUE|BADMINTON_SUPPORTIVE|BALANCE","ANKLE_SSC_REACTIVE_STRESS","ELASTIC_SSC_LOAD|NEURAL_SPEED_LOAD|RUNNING_MECHANICS_LOAD","ACHILLES_TENDON_STRESS","ANKLE_STABILITY_STRESS","LOW_LEVEL_REACTIVE_IMPACT","MOTOR_LEARNING_LOAD","NONE","MEDIUM","MODERATE","SUPPORTIVE","LOWER_BODY_SUPPORTIVE|ANKLE_CALF_SSC_SUPPORTIVE","NONE","ACCELERATION|ANKLE_STIFFNESS|CALF_ELASTICITY|HIP_CONTROL","LOW","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","MODERATE","MODERATE","HIGH","HIGH","MEDIUM","NONE"
"ex_8e1b313e","하프 닐링 원암 프레스","EXERCISE","PROGRAM_SELECTABLE","HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS","HALF_KNEELING_SINGLE_ARM_PRESS","UNILATERAL_SHOULDER_PRESS","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","VOLUME_LOAD","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","OVERHEAD_PUSH_STRESS","DELTOID_LOAD|TRICEPS_LOAD|OVERHEAD_REPETITION_LOAD|ANTI_ROTATION_LOAD","ROTATOR_CUFF_TENDON_STRESS|TRICEPS_TENDON_STRESS","SHOULDER_SCAPULAR_STABILITY_STRESS|HIP_PELVIS_STABILITY_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","SHOULDER_SCAPULAR_SUPPORTIVE","OVERHEAD_CLEAR|SMASH|DRIVE","SHOULDER_DURABILITY|SCAPULAR_CONTROL|ROTATOR_CUFF_CONTROL","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_d79824d2","하프 닐링 케틀벨 원암 프레스","EXERCISE","PROGRAM_SELECTABLE","HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS","HALF_KNEELING_KETTLEBELL_SINGLE_ARM_PRESS","UNILATERAL_SHOULDER_PRESS","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","VOLUME_LOAD","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","OVERHEAD_PUSH_STRESS","DELTOID_LOAD|TRICEPS_LOAD|OVERHEAD_REPETITION_LOAD|ANTI_ROTATION_LOAD","ROTATOR_CUFF_TENDON_STRESS|TRICEPS_TENDON_STRESS","SHOULDER_SCAPULAR_STABILITY_STRESS|HIP_PELVIS_STABILITY_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","SHOULDER_SCAPULAR_SUPPORTIVE","OVERHEAD_CLEAR|SMASH|DRIVE","SHOULDER_DURABILITY|SCAPULAR_CONTROL|ROTATOR_CUFF_CONTROL","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_e0759156","하프 닐링 케틀벨 프레스","EXERCISE","PROGRAM_SELECTABLE","HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS","HALF_KNEELING_SINGLE_ARM_PRESS","UNILATERAL_SHOULDER_PRESS","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","VOLUME_LOAD","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","OVERHEAD_PUSH_STRESS","DELTOID_LOAD|TRICEPS_LOAD|OVERHEAD_REPETITION_LOAD|ANTI_ROTATION_LOAD","ROTATOR_CUFF_TENDON_STRESS|TRICEPS_TENDON_STRESS","SHOULDER_SCAPULAR_STABILITY_STRESS|HIP_PELVIS_STABILITY_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","SHOULDER_SCAPULAR_SUPPORTIVE","OVERHEAD_CLEAR|SMASH|DRIVE","SHOULDER_DURABILITY|SCAPULAR_CONTROL|ROTATOR_CUFF_CONTROL","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_66e8c8c2","하프 닐링 프레스","EXERCISE","PROGRAM_SELECTABLE","HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS","HALF_KNEELING_SINGLE_ARM_PRESS","UNILATERAL_SHOULDER_PRESS","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","VOLUME_LOAD","HALF_KNEELING_UNILATERAL_VERTICAL_PUSH","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","OVERHEAD_PUSH_STRESS","DELTOID_LOAD|TRICEPS_LOAD|OVERHEAD_REPETITION_LOAD|ANTI_ROTATION_LOAD","ROTATOR_CUFF_TENDON_STRESS|TRICEPS_TENDON_STRESS","SHOULDER_SCAPULAR_STABILITY_STRESS|HIP_PELVIS_STABILITY_STRESS","NONE","NONE","NONE","MEDIUM","MODERATE","SUPPORTIVE","SHOULDER_SCAPULAR_SUPPORTIVE","OVERHEAD_CLEAR|SMASH|DRIVE","SHOULDER_DURABILITY|SCAPULAR_CONTROL|ROTATOR_CUFF_CONTROL","MEDIUM","VERIFIED_FAMILY","SOURCE_ACCEPTED","MODERATE","MODERATE","HIGH","MODERATE","HIGH","MEDIUM","NONE"
"ex_1a4858d7","농구","SPORT_SESSION","FATIGUE_ONLY","OTHER_SPORT_SESSION_RECORDS","BASKETBALL_SESSION","NOT_APPLICABLE","NOT_APPLICABLE","SESSION_DURATION","NOT_APPLICABLE","FATIGUE|SPORT_SESSION_LOAD","COURT_SPORT_MOVEMENT_STRESS","ACCELERATION_DECELERATION_LOAD|CHANGE_OF_DIRECTION_LOAD|JUMP_LANDING_LOAD|REACTIVE_MOVEMENT_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","DIRECTION_CHANGE_IMPACT_STRESS|JUMP_LANDING_IMPACT_STRESS","REACTION_DECISION_LOAD","OTHER_SPORT_SESSION","LONG","HIGH","NONE","NONE","NONE","NONE","NONE","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_aca9d312","러닝 풋살","SPORT_SESSION","FATIGUE_ONLY","OTHER_SPORT_SESSION_RECORDS","RUNNING_FUTSAL_SESSION","NOT_APPLICABLE","NOT_APPLICABLE","SESSION_DURATION","NOT_APPLICABLE","FATIGUE|SPORT_SESSION_LOAD","COURT_SPORT_MOVEMENT_STRESS","REPEATED_SPRINT_LOAD|ACCELERATION_DECELERATION_LOAD|CHANGE_OF_DIRECTION_LOAD|AEROBIC_ANAEROBIC_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","DIRECTION_CHANGE_IMPACT_STRESS","REACTION_DECISION_LOAD","OTHER_SPORT_SESSION","LONG","HIGH","NONE","NONE","NONE","NONE","NONE","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_ae9ecdbc","배드민턴","SPORT_SESSION","FATIGUE_ONLY","BADMINTON_SESSION_SPORT_RECORDS","BADMINTON_SESSION","NOT_APPLICABLE","NOT_APPLICABLE","SESSION_DURATION","NOT_APPLICABLE","FATIGUE|SPORT_SESSION_LOAD|BADMINTON_TRANSFER","COURT_SPORT_MOVEMENT_STRESS","COURT_MOVEMENT_LOAD|DECELERATION_LOAD|OVERHEAD_REPETITION_LOAD","PATELLAR_TENDON_STRESS|ACHILLES_TENDON_STRESS|ROTATOR_CUFF_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS","COURT_DECELERATION_IMPACT","REACTION_LOAD|DECISION_MAKING_LOAD|VISUAL_TRACKING_LOAD|TACTICAL_CONCENTRATION_LOAD","BADMINTON_MATCH|BADMINTON_RALLY|BADMINTON_DIRECT_TRANSFER","MEDIUM","MODERATE","DIRECT","RALLY_CONDITIONING_DIRECT|REACTION_DECISION_DIRECT|CHANGE_OF_DIRECTION_DIRECT","RALLY_TOLERANCE|DEFENSIVE_COVERAGE|CHANGE_OF_DIRECTION|OVERHEAD_CLEAR|SMASH","REACTIVE_AGILITY|ANAEROBIC_REPEATABILITY|AEROBIC_BASE|DECELERATION|SHOULDER_DURABILITY","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","HIGH","HIGH","HIGH","HIGH","MEDIUM","NONE"
"ex_badminton_lesson","배드민턴 레슨","SPORT_SESSION","FATIGUE_ONLY","BADMINTON_SESSION_SPORT_RECORDS","BADMINTON_LESSON","NOT_APPLICABLE","NOT_APPLICABLE","SESSION_DURATION","NOT_APPLICABLE","FATIGUE|SPORT_SESSION_LOAD|BADMINTON_TRANSFER","COURT_SKILL_COGNITIVE_STRESS","COURT_MOVEMENT_LOAD|RACKET_SKILL_LOAD","PATELLAR_TENDON_STRESS|ROTATOR_CUFF_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|SHOULDER_SCAPULAR_STABILITY_STRESS","COURT_DECELERATION_IMPACT","TECHNICAL_CONCENTRATION_LOAD|MOTOR_LEARNING_LOAD|COACHING_FEEDBACK_PROCESSING_LOAD","BADMINTON_LESSON|BADMINTON_DIRECT_TRANSFER","MEDIUM","MODERATE","DIRECT","OVERHEAD_HITTING_DIRECT|FOOTWORK_DIRECT|REACTION_DECISION_DIRECT","OVERHEAD_CLEAR|SMASH|SPLIT_STEP|CHANGE_OF_DIRECTION","SHOULDER_DURABILITY|SCAPULAR_CONTROL|REACTIVE_AGILITY","HIGH","VERIFIED_FAMILY","SOURCE_ACCEPTED","HIGH","MODERATE","MODERATE","HIGH","VERY_HIGH","MEDIUM","NONE"
"ex_1a4bbdcf","축구","SPORT_SESSION","FATIGUE_ONLY","OTHER_SPORT_SESSION_RECORDS","SOCCER_SESSION","NOT_APPLICABLE","NOT_APPLICABLE","SESSION_DURATION","NOT_APPLICABLE","FATIGUE|SPORT_SESSION_LOAD","COURT_SPORT_MOVEMENT_STRESS","REPEATED_SPRINT_LOAD|ACCELERATION_DECELERATION_LOAD|CHANGE_OF_DIRECTION_LOAD|AEROBIC_ANAEROBIC_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","DIRECTION_CHANGE_IMPACT_STRESS","REACTION_DECISION_LOAD","OTHER_SPORT_SESSION","LONG","HIGH","NONE","NONE","NONE","NONE","NONE","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_2f3b56d0","테니스","SPORT_SESSION","FATIGUE_ONLY","OTHER_SPORT_SESSION_RECORDS","TENNIS_SESSION","NOT_APPLICABLE","NOT_APPLICABLE","SESSION_DURATION","NOT_APPLICABLE","FATIGUE|SPORT_SESSION_LOAD","COURT_SPORT_MOVEMENT_STRESS","ACCELERATION_DECELERATION_LOAD|CHANGE_OF_DIRECTION_LOAD|LATERAL_MOVEMENT_LOAD|OVERHEAD_RACKET_LOAD|SHOULDER_ROTATION_LOAD","ACHILLES_TENDON_STRESS|PATELLAR_TENDON_STRESS|ROTATOR_CUFF_TENDON_STRESS","KNEE_ANKLE_STABILITY_STRESS|SHOULDER_JOINT_STABILITY_STRESS|HIP_ROTATIONAL_CONTROL_STRESS","DIRECTION_CHANGE_IMPACT_STRESS","REACTION_DECISION_LOAD","OTHER_SPORT_SESSION","LONG","HIGH","NONE","NONE","NONE","NONE","NONE","SOURCE_WEAK_BUT_ACCEPTABLE","SOURCE_ACCEPTED_WITH_LIMITATION","HIGH","HIGH","HIGH","HIGH","HIGH","LONG","NONE"
"ex_74c2d13b","계단 오르기","EXERCISE","PROGRAM_SELECTABLE","CARDIO_RECORDS","STAIR_CLIMBING","CONDITIONING","CARDIO_CONDITIONING","TIME_DISTANCE_PACE_OR_INTENSITY","CARDIO_CONDITIONING","FATIGUE|CONDITIONING","CARDIO_CONDITIONING_STRESS","SYSTEMIC_CONDITIONING_LOAD","NONE","NONE","REPETITIVE_LOCOMOTION_IMPACT","PACING_LOAD","GENERAL_CONDITIONING","MEDIUM","MODERATE","GENERAL","GENERAL_CONDITIONING_SUPPORTIVE","NONE","AEROBIC_BASE|ANAEROBIC_REPEATABILITY","LOW","VERIFIED_FAMILY","SOURCE_ACCEPTED","MODERATE","HIGH","MODERATE","HIGH","HIGH","MEDIUM","NONE"
